Date,MSFT
2021-01-28,6.029998779296875
2021-01-29,-6.9699859619140625
2021-02-01,7.6899871826171875
2021-02-02,-0.1399993896484375
2021-02-03,3.4900054931640625
2021-02-04,-0.9900054931640625
2021-02-05,0.19000244140625
2021-02-08,0.2700042724609375
2021-02-09,1.3000030517578125
2021-02-10,-0.9499969482421875
2021-02-11,1.6699981689453125
2021-02-12,0.5
2021-02-16,-1.290008544921875
2021-02-17,0.5
2021-02-18,-0.410003662109375
2021-02-19,-2.8199920654296875
2021-02-22,-6.4600067138671875
2021-02-23,-1.239990234375
2021-02-24,1.279998779296875
2021-02-25,-5.55999755859375
2021-02-26,3.3899993896484375
2021-03-01,4.55999755859375
2021-03-02,-3.07000732421875
2021-03-03,-6.30999755859375
2021-03-04,-0.8300018310546875
2021-03-05,4.8700103759765625
2021-03-08,-4.2100067138671875
2021-03-09,6.3899993896484375
2021-03-10,-1.3600006103515625
2021-03-11,4.7100067138671875
2021-03-12,-1.3800048828125
2021-03-15,-0.94000244140625
2021-03-16,2.9000091552734375
2021-03-17,-0.670013427734375
2021-03-18,-6.3199920654296875
2021-03-19,-0.3699951171875
2021-03-22,5.6399993896484375
2021-03-23,1.589996337890625
2021-03-24,-2.1199951171875
2021-03-25,-3.1200103759765625
2021-03-26,4.1399993896484375
2021-03-29,-1.239990234375
2021-03-30,-3.3899993896484375
2021-03-31,3.9199981689453125
2021-04-01,6.5800018310546875
2021-04-05,6.720001220703125
2021-04-06,-1.2100067138671875
2021-04-07,2.0399932861328125
2021-04-08,3.350006103515625
2021-04-09,2.600006103515625
2021-04-12,0.05999755859375
2021-04-13,2.579986572265625
2021-04-14,-2.899993896484375
2021-04-15,3.910003662109375
2021-04-16,1.239990234375
2021-04-19,-2.0
2021-04-20,-0.47998046875
2021-04-21,2.319976806640625
2021-04-22,-3.40997314453125
2021-04-23,3.97998046875
2021-04-26,0.399993896484375
2021-04-27,0.420013427734375
2021-04-28,-7.410003662109375
2021-04-29,-2.0500030517578125
2021-04-30,-0.3300018310546875
2021-05-03,-0.3199920654296875
2021-05-04,-4.07000732421875
2021-05-05,-1.3199920654296875
2021-05-06,3.2599945068359375
2021-05-07,2.730010986328125
2021-05-10,-5.2800140380859375
2021-05-11,-0.9499969482421875
2021-05-12,-7.2299957275390625
2021-05-13,4.029998779296875
2021-05-14,5.1199951171875
2021-05-17,-2.970001220703125
2021-05-18,-2.0999908447265625
2021-05-19,0.0399932861328125
2021-05-20,3.3600006103515625
2021-05-21,-1.30999755859375
2021-05-24,5.6100006103515625
2021-05-25,0.94000244140625
2021-05-26,-0.2299957275390625
2021-05-27,-2.1800079345703125
2021-05-28,0.3699951171875
2021-06-01,-2.279998779296875
2021-06-02,-0.0999908447265625
2021-06-03,-1.589996337890625
2021-06-04,5.079986572265625
2021-06-07,3.0200042724609375
2021-06-08,-1.239990234375
2021-06-09,1.019989013671875
2021-06-10,3.649993896484375
2021-06-11,0.6500244140625
2021-06-14,2.0
2021-06-15,-1.530029296875
2021-06-16,-0.97998046875
2021-06-17,3.519989013671875
2021-06-18,-1.470001220703125
2021-06-21,3.20001220703125
2021-06-22,2.8800048828125
2021-06-23,-0.240020751953125
2021-06-24,1.420013427734375
2021-06-25,-1.670013427734375
2021-06-28,3.70001220703125
2021-06-29,2.67999267578125
2021-06-30,-0.5
2021-07-01,0.70001220703125
2021-07-02,6.04998779296875
2021-07-06,0.010009765625
2021-07-07,2.269989013671875
2021-07-08,-2.509979248046875
2021-07-09,0.519989013671875
2021-07-12,-0.6199951171875
2021-07-13,3.660003662109375
2021-07-14,1.529998779296875
2021-07-15,-1.480010986328125
2021-07-16,-0.279998779296875
2021-07-19,-3.739990234375
2021-07-20,2.30999755859375
2021-07-21,2.079986572265625
2021-07-22,4.740020751953125
2021-07-23,3.529998779296875
2021-07-26,-0.620025634765625
2021-07-27,-2.509979248046875
2021-07-28,-0.32000732421875
2021-07-29,0.279998779296875
2021-07-30,-1.589996337890625
2021-08-02,-0.089996337890625
2021-08-03,2.29998779296875
2021-08-04,-0.6099853515625
2021-08-05,3.009979248046875
2021-08-06,-0.05999755859375
2021-08-09,-1.1300048828125
2021-08-10,-1.889984130859375
2021-08-11,0.510009765625
2021-08-12,2.8599853515625
2021-08-13,3.040008544921875
2021-08-16,1.75
2021-08-17,-1.52001953125
2021-08-18,-2.3499755859375
2021-08-19,6.03997802734375
2021-08-20,7.589996337890625
2021-08-23,0.290008544921875
2021-08-24,-2.029998779296875
2021-08-25,-0.6099853515625
2021-08-26,-2.920013427734375
2021-08-27,0.6300048828125
2021-08-30,3.8699951171875
2021-08-31,-1.709991455078125
2021-09-01,-0.050018310546875
2021-09-02,-0.67999267578125
2021-09-03,-0.009979248046875
2021-09-07,-0.96002197265625
2021-09-08,0.029998779296875
2021-09-09,-2.959991455078125
2021-09-10,-1.540008544921875
2021-09-13,1.279998779296875
2021-09-14,2.800018310546875
2021-09-15,5.029998779296875
2021-09-16,0.399993896484375
2021-09-17,-5.350006103515625
2021-09-20,-5.57000732421875
2021-09-21,0.5
2021-09-22,3.779998779296875
2021-09-23,0.980010986328125
2021-09-24,-0.209991455078125
2021-09-27,-5.17999267578125
2021-09-28,-10.6500244140625
2021-09-29,0.480010986328125
2021-09-30,-2.079986572265625
2021-10-01,7.17999267578125
2021-10-04,-5.990020751953125
2021-10-05,5.6500244140625
2021-10-06,4.3499755859375
2021-10-07,1.740020751953125
2021-10-08,0.0
2021-10-11,-0.6199951171875
2021-10-12,-1.350006103515625
2021-10-13,3.42999267578125
2021-10-14,6.44000244140625
2021-10-15,1.459991455078125
2021-10-18,3.08001708984375
2021-10-19,0.94000244140625
2021-10-20,-0.82000732421875
2021-10-21,3.350006103515625
2021-10-22,-1.600006103515625
2021-10-25,-1.029998779296875
2021-10-26,1.97998046875
2021-10-27,13.060028076171875
2021-10-28,1.17999267578125
2021-10-29,7.269989013671875
2021-11-01,-2.25
2021-11-02,3.760009765625
2021-11-03,0.8699951171875
2021-11-04,2.44000244140625
2021-11-05,-0.3800048828125
2021-11-08,0.92999267578125
2021-11-09,-1.03997802734375
2021-11-10,-5.1500244140625
2021-11-11,1.6300048828125
2021-11-12,4.290008544921875
2021-11-15,-0.649993896484375
2021-11-16,3.44000244140625
2021-11-17,-0.3900146484375
2021-11-18,2.149993896484375
2021-11-19,1.839996337890625
2021-11-22,-3.279998779296875
2021-11-23,-2.149993896484375
2021-11-24,0.230010986328125
2021-11-26,-8.230010986328125
2021-11-29,6.95001220703125
2021-11-30,-6.040008544921875
2021-12-01,-0.510009765625
2021-12-02,-0.589996337890625
2021-12-03,-6.47998046875
2021-12-06,3.17999267578125
2021-12-07,8.730010986328125
2021-12-08,0.04998779296875
2021-12-09,-1.8699951171875
2021-12-10,9.44000244140625
2021-12-13,-3.1400146484375
2021-12-14,-11.05999755859375
2021-12-15,6.30999755859375
2021-12-16,-9.75
2021-12-17,-1.100006103515625
2021-12-20,-3.889984130859375
2021-12-21,7.3800048828125
2021-12-22,5.910003662109375
2021-12-23,1.489990234375
2021-12-27,7.760009765625
2021-12-28,-1.20001220703125
2021-12-29,0.70001220703125
2021-12-30,-2.6300048828125
2021-12-31,-3.0
2022-01-03,-1.57000732421875
2022-01-04,-5.739990234375
2022-01-05,-12.6300048828125
2022-01-06,-2.5
2022-01-07,0.160003662109375
2022-01-10,0.22998046875
2022-01-11,0.71002197265625
2022-01-12,3.28997802734375
2022-01-13,-13.470001220703125
2022-01-14,5.4000244140625
2022-01-18,-7.550018310546875
2022-01-19,0.67999267578125
2022-01-20,-1.72998046875
2022-01-21,-5.57000732421875
2022-01-24,0.339996337890625
2022-01-25,-7.8800048828125
2022-01-26,8.220001220703125
2022-01-27,3.1300048828125
2022-01-28,8.420013427734375
2022-01-31,2.720001220703125
2022-02-01,-2.220001220703125
2022-02-02,4.699981689453125
2022-02-03,-12.209991455078125
2022-02-04,4.69000244140625
2022-02-07,-4.989990234375
2022-02-08,3.6099853515625
2022-02-09,6.649993896484375
2022-02-10,-8.829986572265625
2022-02-11,-7.339996337890625
2022-02-14,-0.040008544921875
2022-02-15,5.470001220703125
2022-02-16,-0.970001220703125
2022-02-17,-8.769989013671875
2022-02-18,-2.800018310546875
2022-02-22,-0.209991455078125
2022-02-23,-7.45001220703125
2022-02-24,14.32000732421875
2022-02-25,2.720001220703125
2022-02-28,1.480010986328125
2022-03-01,-3.839996337890625
2022-03-02,5.239990234375
2022-03-03,-4.269989013671875
2022-03-04,-6.060028076171875
2022-03-07,-10.949981689453125
2022-03-08,-3.05999755859375
2022-03-09,12.649993896484375
2022-03-10,-2.910003662109375
2022-03-11,-5.519989013671875
2022-03-14,-3.6300048828125
2022-03-15,10.709991455078125
2022-03-16,7.240020751953125
2022-03-17,0.829986572265625
2022-03-18,5.209991455078125
2022-03-21,-1.269989013671875
2022-03-22,4.899993896484375
2022-03-23,-4.57000732421875
2022-03-24,4.610015869140625
2022-03-25,-0.420013427734375
2022-03-28,7.02001953125
2022-03-29,4.709991455078125
2022-03-30,-1.550018310546875
2022-03-31,-5.54998779296875
2022-04-01,1.110015869140625
2022-04-04,5.54998779296875
2022-04-05,-4.089996337890625
2022-04-06,-11.3800048828125
2022-04-07,1.8699951171875
2022-04-08,-4.399993896484375
2022-04-11,-11.709991455078125
2022-04-12,-3.20001220703125
2022-04-13,5.55999755859375
2022-04-14,-7.790008544921875
2022-04-18,0.69000244140625
2022-04-19,4.779998779296875
2022-04-20,1.05999755859375
2022-04-21,-5.54998779296875
2022-04-22,-6.779998779296875
2022-04-25,6.69000244140625
2022-04-26,-10.5
2022-04-27,13.0
2022-04-28,6.410003662109375
2022-04-29,-12.110015869140625
2022-05-02,6.95001220703125
2022-05-03,-2.69000244140625
2022-05-04,8.20001220703125
2022-05-05,-12.6300048828125
2022-05-06,-2.6199951171875
2022-05-09,-10.1500244140625
2022-05-10,4.920013427734375
2022-05-11,-8.95001220703125
2022-05-12,-5.199981689453125
2022-05-13,5.769989013671875
2022-05-16,0.3800048828125
2022-05-17,5.32000732421875
2022-05-18,-12.740005493164062
2022-05-19,-0.94000244140625
2022-05-20,-0.5800018310546875
2022-05-23,8.089996337890625
2022-05-24,-1.029998779296875
2022-05-25,2.899993896484375
2022-05-26,3.3800048828125
2022-05-27,7.339996337890625
2022-05-31,-1.3699951171875
2022-06-01,0.550018310546875
2022-06-02,2.15997314453125
2022-06-03,-4.55999755859375
2022-06-06,-1.269989013671875
2022-06-07,3.75
2022-06-08,-2.089996337890625
2022-06-09,-5.6199951171875
2022-06-10,-11.800003051757812
2022-06-13,-10.730010986328125
2022-06-14,2.230010986328125
2022-06-15,7.269989013671875
2022-06-16,-6.7899932861328125
2022-06-17,2.67999267578125
2022-06-21,6.0900115966796875
2022-06-22,-0.6100006103515625
2022-06-23,5.72998046875
2022-06-24,8.84002685546875
2022-06-27,-2.80999755859375
2022-06-28,-8.410003662109375
2022-06-29,3.779998779296875
2022-06-30,-3.430023193359375
2022-07-01,2.75
2022-07-05,3.27001953125
2022-07-06,3.3599853515625
2022-07-07,2.19000244140625
2022-07-08,-0.739990234375
2022-07-11,-3.149993896484375
2022-07-12,-10.840011596679688
2022-07-13,-0.9499969482421875
2022-07-14,1.3600006103515625
2022-07-15,2.6399993896484375
2022-07-18,-2.470001220703125
2022-07-19,5.279998779296875
2022-07-20,2.739990234375
2022-07-21,2.57000732421875
2022-07-22,-4.480010986328125
2022-07-25,-1.529998779296875
2022-07-26,-6.92999267578125
2022-07-27,16.839996337890625
2022-07-28,7.670013427734375
2022-07-29,4.329986572265625
2022-08-01,-2.72998046875
2022-08-02,-3.19000244140625
2022-08-03,7.649993896484375
2022-08-04,1.17999267578125
2022-08-05,-0.739990234375
2022-08-08,-2.589996337890625
2022-08-09,1.97998046875
2022-08-10,6.860015869140625
2022-08-11,-2.1400146484375
2022-08-12,4.8900146484375
2022-08-15,1.55999755859375
2022-08-16,-0.760009765625
2022-08-17,-1.389984130859375
2022-08-18,-1.149993896484375
2022-08-19,-4.02001953125
2022-08-22,-8.399993896484375
2022-08-23,-1.30999755859375
2022-08-24,-0.649993896484375
2022-08-25,3.05999755859375
2022-08-26,-10.760009765625
2022-08-29,-2.8599853515625
2022-08-30,-2.260009765625
2022-08-31,-1.5
2022-09-01,-1.07000732421875
2022-09-02,-4.339996337890625
2022-09-06,-2.80999755859375
2022-09-07,4.839996337890625
2022-09-08,0.42999267578125
2022-09-09,5.94000244140625
2022-09-12,2.19000244140625
2022-09-13,-14.659988403320312
2022-09-14,0.2299957275390625
2022-09-15,-6.839996337890625
2022-09-16,-0.6399993896484375
2022-09-19,-0.220001220703125
2022-09-20,-2.07000732421875
2022-09-21,-3.5
2022-09-22,2.029998779296875
2022-09-23,-3.05999755859375
2022-09-26,-0.470001220703125
2022-09-27,-1.0399932861328125
2022-09-28,4.660003662109375
2022-09-29,-3.57000732421875
2022-09-30,-4.600006103515625
2022-10-03,7.8400115966796875
2022-10-04,8.139999389648438
2022-10-05,0.3199920654296875
2022-10-06,-2.410003662109375
2022-10-07,-12.54998779296875
2022-10-10,-4.9900054931640625
2022-10-11,-3.839996337890625
2022-10-12,0.339996337890625
2022-10-13,8.490005493164062
2022-10-14,-5.6800079345703125
2022-10-17,8.970001220703125
2022-10-18,0.970001220703125
2022-10-19,-2.0200042724609375
2022-10-20,-0.3300018310546875
2022-10-21,5.970001220703125
2022-10-24,5.1300048828125
2022-10-25,3.410003662109375
2022-10-26,-19.339996337890625
2022-10-27,-4.57000732421875
2022-10-28,9.1199951171875
2022-10-31,-3.739990234375
2022-11-01,-3.9600067138671875
2022-11-02,-8.069992065429688
2022-11-03,-5.850006103515625
2022-11-04,7.1399993896484375
2022-11-07,6.4799957275390625
2022-11-08,1.0
2022-11-09,-4.3600006103515625
2022-11-10,18.470001220703125
2022-11-11,4.1300048828125
2022-11-14,-5.55999755859375
2022-11-15,0.4199981689453125
2022-11-16,-0.2400054931640625
2022-11-17,-0.0500030517578125
2022-11-18,-0.459991455078125
2022-11-21,0.8300018310546875
2022-11-22,2.9799957275390625
2022-11-23,2.5500030517578125
2022-11-25,-0.089996337890625
2022-11-28,-5.730010986328125
2022-11-29,-1.42999267578125
2022-11-30,14.80999755859375
2022-12-01,-0.4499969482421875
2022-12-02,0.3300018310546875
2022-12-05,-4.82000732421875
2022-12-06,-5.0800018310546875
2022-12-07,-0.75
2022-12-08,3.029998779296875
2022-12-09,-1.9799957275390625
2022-12-12,7.089996337890625
2022-12-13,4.4100189208984375
2022-12-14,0.29998779296875
2022-12-15,-8.210006713867188
2022-12-16,-4.3199920654296875
2022-12-19,-4.2400054931640625
2022-12-20,1.350006103515625
2022-12-21,2.6299896240234375
2022-12-22,-6.239990234375
2022-12-23,0.5399932861328125
2022-12-27,-1.769989013671875
2022-12-28,-2.4300079345703125
2022-12-29,6.4799957275390625
2022-12-30,-1.1899871826171875
2023-01-03,-0.2400054931640625
2023-01-04,-10.479995727539062
2023-01-05,-6.790008544921875
2023-01-06,2.6199951171875
2023-01-09,2.19000244140625
2023-01-10,1.730010986328125
2023-01-11,6.9199981689453125
2023-01-12,2.739990234375
2023-01-13,0.720001220703125
2023-01-17,1.1200103759765625
2023-01-18,-4.540008544921875
2023-01-19,-3.8800048828125
2023-01-20,8.290008544921875
2023-01-23,2.3600006103515625
2023-01-24,-0.540008544921875
2023-01-25,-1.42999267578125
2023-01-26,7.3899993896484375
2023-01-27,0.160003662109375
2023-01-30,-5.4499969482421875
2023-01-31,5.0999908447265625
2023-02-01,4.94000244140625
2023-02-02,11.850006103515625
2023-02-03,-6.25
2023-02-06,-1.58001708984375
2023-02-07,10.790008544921875
2023-02-08,-0.829986572265625
2023-02-09,-3.110015869140625
